상품코드,바코드,POS상품코드,택코드,브랜드명,제조사,AS및반품처,상품명,매입가,공급가,판매가,EA,재고,비고,일시품절,품절,단종
1755671474,8.80033E+12,WP14385,,디코드컴퍼니(시그니처9),,시그니처9,S9 버튼 포인트 더블 쉐프 코트 [WH-115][S9UJK015],"8,500","11,400","19,000",1,0,,,,
1755671473,8.80033E+12,WP14386,,디코드컴퍼니(시그니처9),,시그니처9,S9 버튼 포인트 더블 쉐프 코트 [BK-115][S9UJK015],"8,500","11,400","19,000",1,0,,,,
1755671472,8.80033E+12,WP14387,,디코드컴퍼니(시그니처9),,시그니처9,S9 버튼 포인트 더블 쉐프 코트 [WH-110][S9UJK015],"8,500","11,400","19,000",1,0,,,,
1755671471,8.80033E+12,WP14388,,디코드컴퍼니(시그니처9),,시그니처9,S9 버튼 포인트 더블 쉐프 코트 [BK-110][S9UJK015],"8,500","11,400","19,000",1,0,,,,
1755671470,8.80033E+12,WP14389,,디코드컴퍼니(시그니처9),,시그니처9,S9 버튼 포인트 더블 쉐프 코트 [WH-105][S9UJK015],"8,500","11,400","19,000",1,0,,,,
1755671469,8.80033E+12,WP14390,,디코드컴퍼니(시그니처9),,시그니처9,S9 버튼 포인트 더블 쉐프 코트 [BK-105][S9UJK015],"8,500","11,400","19,000",1,0,,,,
1755671468,8.80033E+12,WP14391,,디코드컴퍼니(시그니처9),,시그니처9,S9 버튼 포인트 더블 쉐프 코트 [WH-100][S9UJK015],"8,500","11,400","19,000",1,0,,,,
1755671467,8.80033E+12,WP14392,,디코드컴퍼니(시그니처9),,시그니처9,S9 버튼 포인트 더블 쉐프 코트 [BK-100][S9UJK015],"8,500","11,400","19,000",1,0,,,,
1755671466,8.80033E+12,WP14393,,디코드컴퍼니(시그니처9),,시그니처9,S9 버튼 포인트 더블 쉐프 코트 [WH-95][S9UJK015],"8,500","11,400","19,000",1,0,,,,
1755671465,8.80033E+12,WP14394,,디코드컴퍼니(시그니처9),,시그니처9,S9 버튼 포인트 더블 쉐프 코트 [BK-95][S9UJK015],"8,500","11,400","19,000",1,0,,,,
1755671464,8.80033E+12,WP14395,,디코드컴퍼니(시그니처9),,시그니처9,S9 버튼 포인트 더블 쉐프 코트 [WH-90][S9UJK015],"8,500","11,400","19,000",1,0,,,,
1755671463,8.80033E+12,WP14396,,디코드컴퍼니(시그니처9),,시그니처9,S9 버튼 포인트 더블 쉐프 코트 [BK-90][S9UJK015],"8,500","11,400","19,000",1,0,,,,
1755671462,8.80033E+12,WP14367,,디코드컴퍼니(시그니처9),,시그니처9,S9 스타일리쉬 쉐프 코트 [ID-115][S9UJK009],"11,000","14,400","24,000",1,0,,,,
1755671461,8.80033E+12,WP14368,,디코드컴퍼니(시그니처9),,시그니처9,S9 스타일리쉬 쉐프 코트 [ID-110][S9UJK009],"11,000","14,400","24,000",1,0,,,,
1755671460,8.80033E+12,WP14369,,디코드컴퍼니(시그니처9),,시그니처9,S9 스타일리쉬 쉐프 코트 [BK-110][S9UJK009],"11,000","14,400","24,000",1,-5,,,,
1755671459,8.80033E+12,WP14370,,디코드컴퍼니(시그니처9),,시그니처9,S9 스타일리쉬 쉐프 코트 [WH-105][S9UJK009],"11,000","14,400","24,000",1,0,,,,
1755671458,8.80033E+12,WP14371,,디코드컴퍼니(시그니처9),,시그니처9,S9 스타일리쉬 쉐프 코트 [LD-105][S9UJK009],"11,000","14,400","24,000",1,0,,,,
1755671457,8.80033E+12,WP14372,,디코드컴퍼니(시그니처9),,시그니처9,S9 스타일리쉬 쉐프 코트 [ID-105][S9UJK009],"11,000","14,400","24,000",1,0,,,,
1755671456,8.80033E+12,WP14373,,디코드컴퍼니(시그니처9),,시그니처9,S9 스타일리쉬 쉐프 코트 [BK-105][S9UJK009],"11,000","14,400","24,000",1,-6,,,,
1755671455,8.80033E+12,WP14374,,디코드컴퍼니(시그니처9),,시그니처9,S9 스타일리쉬 쉐프 코트 [WH-100][S9UJK009],"11,000","14,400","24,000",1,0,,,,
1755671454,8.80033E+12,WP14375,,디코드컴퍼니(시그니처9),,시그니처9,S9 스타일리쉬 쉐프 코트 [LD-100][S9UJK009],"11,000","14,400","24,000",1,0,,,,
1755671453,8.80033E+12,WP14376,,디코드컴퍼니(시그니처9),,시그니처9,S9 스타일리쉬 쉐프 코트 [ID-100][S9UJK009],"11,000","14,400","24,000",1,0,,,,
1755671452,8.80033E+12,WP14377,,디코드컴퍼니(시그니처9),,시그니처9,S9 스타일리쉬 쉐프 코트 [BK-100][S9UJK009],"11,000","14,400","24,000",1,-3,,,,
1755671451,8.80033E+12,WP14378,,디코드컴퍼니(시그니처9),,시그니처9,S9 스타일리쉬 쉐프 코트 [WH-95][S9UJK009],"11,000","14,400","24,000",1,0,,,,
1755671450,8.80033E+12,WP14379,,디코드컴퍼니(시그니처9),,시그니처9,S9 스타일리쉬 쉐프 코트 [LD-95][S9UJK009],"11,000","14,400","24,000",1,0,,,,
1755671449,8.80033E+12,WP14380,,디코드컴퍼니(시그니처9),,시그니처9,S9 스타일리쉬 쉐프 코트 [ID-95][S9UJK009],"11,000","14,400","24,000",1,0,,,,
1755671448,8.80033E+12,WP14381,,디코드컴퍼니(시그니처9),,시그니처9,S9 스타일리쉬 쉐프 코트 [BK-95][S9UJK009],"11,000","14,400","24,000",1,-2,,,,
1755671447,8.80033E+12,WP14382,,디코드컴퍼니(시그니처9),,시그니처9,S9 스타일리쉬 쉐프 코트 [WH-90][S9UJK009],"11,000","14,400","24,000",1,0,,,,
1755671446,8.80033E+12,WP14383,,디코드컴퍼니(시그니처9),,시그니처9,S9 스타일리쉬 쉐프 코트 [ID-90][S9UJK009],"11,000","14,400","24,000",1,0,,,,
1755671445,8.80033E+12,WP14384,,디코드컴퍼니(시그니처9),,시그니처9,S9 스타일리쉬 쉐프 코트 [BK-90][S9UJK009],"11,000","14,400","24,000",1,-1,,,,
1755671444,8.80033E+12,WP14357,,디코드컴퍼니(시그니처9),,시그니처9,S9 컴포트 코튼 H형 방수 에이프런 [MU-FREE][S9UAP037],"5,000","7,800","13,000",1,-27,,,,
1755671443,8.80033E+12,WP14358,,디코드컴퍼니(시그니처9),,시그니처9,S9 컴포트 코튼 H형 방수 에이프런 [LB-FREE][S9UAP037],"5,000","7,800","13,000",1,-33,,,,
1755671442,8.80033E+12,WP14359,,디코드컴퍼니(시그니처9),,시그니처9,S9 컴포트 코튼 H형 방수 에이프런 [GY-FREE][S9UAP037],"5,000","7,800","13,000",1,-14,,,,
1755671441,8.80033E+12,WP14360,,디코드컴퍼니(시그니처9),,시그니처9,S9 컴포트 코튼 H형 방수 에이프런 [GR-FREE][S9UAP037],"5,000","7,800","13,000",1,-19,,,,
1755671440,8.80033E+12,WP14361,,디코드컴퍼니(시그니처9),,시그니처9,S9 컴포트 코튼 H형 방수 에이프런 [DB-FREE][S9UAP037],"5,000","7,800","13,000",1,-18,,,,
1755671439,8.80033E+12,WP14362,,디코드컴퍼니(시그니처9),,시그니처9,S9 컴포트 코튼 H형 방수 에이프런 [BK-FREE][S9UAP037],"5,000","7,800","13,000",1,-37,,,,
1755671438,8.80033E+12,WP14363,,디코드컴퍼니(시그니처9),,시그니처9,S9 컴포트 코튼 H형 방수 에이프런 [BD-FREE][S9UAP037],"5,000","7,800","13,000",1,-10,,,,
1755671437,8.80033E+12,WP14364,,디코드컴퍼니(시그니처9),,시그니처9,S9 컴포트 코튼 H형 방수 에이프런 [GY-XL][S9UAP037],"5,000","7,800","13,000",1,-9,,,,
1755671436,8.80033E+12,WP14365,,디코드컴퍼니(시그니처9),,시그니처9,S9 컴포트 코튼 H형 방수 에이프런 [DB-XL][S9UAP037],"5,000","7,800","13,000",1,-17,,,,
1755671435,8.80033E+12,WP14366,,디코드컴퍼니(시그니처9),,시그니처9,S9 컴포트 코튼 H형 방수 에이프런 [BK-XL][S9UAP037],"5,000","7,800","13,000",1,-5,,일시품절,,
1755671434,8.80033E+12,WP14350,,디코드컴퍼니(시그니처9),,시그니처9,S9 H형 릴렉스드 에이프런 [DD-FREE][S9UAP029],"7,000","10,200","17,000",1,-21,,,,
1755671433,8.80033E+12,WP14351,,디코드컴퍼니(시그니처9),,시그니처9,S9 H형 릴렉스드 에이프런 [BR-FREE][S9UAP029],"7,000","10,200","17,000",1,-22,,,,
1755671432,8.80033E+12,WP14352,,디코드컴퍼니(시그니처9),,시그니처9,S9 H형 릴렉스드 에이프런 [BK-FREE][S9UAP029],"7,000","10,200","17,000",1,-22,,,,
1755671431,8.80033E+12,WP14353,,디코드컴퍼니(시그니처9),,시그니처9,S9 H형 릴렉스드 에이프런 [DD-XL][S9UAP029],"7,000","10,200","17,000",1,-17,,,,
1755671430,8.80033E+12,WP14354,,디코드컴퍼니(시그니처9),,시그니처9,S9 H형 릴렉스드 에이프런 [BR-XL][S9UAP029],"7,000","10,200","17,000",1,-24,,,,
1755671429,8.80033E+12,WP14355,,디코드컴퍼니(시그니처9),,시그니처9,S9 H형 릴렉스드 에이프런 [BK-XL][S9UAP029],"7,000","10,200","17,000",1,-22,,,,
1755671428,8.80033E+12,WP14356,,디코드컴퍼니(시그니처9),,시그니처9,S9 H형 릴렉스드 에이프런 [BE-XL][S9UAP029],"7,000","10,200","17,000",1,-9,,일시품절,,
1755671427,8.80033E+12,WP14349,,디코드컴퍼니(시그니처9),,시그니처9,S9 베이직 데님 인디고 스트라이프 쉐프 에이프런 [DN-FREE],"5,500","9,000","15,000",1,-15,,,,
1755653593,8.80026E+12,WP14339,BA4WMATL101TA3XL,워크업이천(3PL),[사입]구름과환경,구름과환경,BT055_BAT04_TA_3XL,"6,900","12,500","24,900",5,85,,,,
1755653592,8.80026E+12,WP14340,BA4WMATL101TA2XL,워크업이천(3PL),[사입]구름과환경,구름과환경,BT055_BAT04_TA_2XL,"6,900","12,500","24,900",5,159,,,,
1755653591,8.80026E+12,WP14341,BA4WMATL101TA0XL,워크업이천(3PL),[사입]구름과환경,구름과환경,BT055_BAT04_TA_XL,"6,900","12,500","24,900",5,230,,,,
1755653590,8.80026E+12,WP14342,BA4WMATL101TA00L,워크업이천(3PL),[사입]구름과환경,구름과환경,BT055_BAT04_TA_L,"6,900","12,500","24,900",5,264,,,,
1755653589,8.80026E+12,WP14343,BA4WMATL101TA00M,워크업이천(3PL),[사입]구름과환경,구름과환경,BT055_BAT04_TA_M,"6,900","12,500","24,900",5,35,,,,
1755653588,8.80026E+12,WP14344,BA4WMATL101KH3XL,워크업이천(3PL),[사입]구름과환경,구름과환경,BT055_BAT04_KH_3XL,"6,900","12,500","24,900",5,0,,,,
1755653587,8.80026E+12,WP14345,BA4WMATL101KH2XL,워크업이천(3PL),[사입]구름과환경,구름과환경,BT055_BAT04_KH_2XL,"6,900","12,500","24,900",5,62,,,,
1755653586,8.80026E+12,WP14346,BA4WMATL101KH0XL,워크업이천(3PL),[사입]구름과환경,구름과환경,BT055_BAT04_KH_XL,"6,900","12,500","24,900",5,166,,,,
1755653585,8.80026E+12,WP14347,BA4WMATL101KH00L,워크업이천(3PL),[사입]구름과환경,구름과환경,BT055_BAT04_KH_L,"6,900","12,500","24,900",5,119,,,,
1755653584,8.80026E+12,WP14348,BA4WMATL101KH00M,워크업이천(3PL),[사입]구름과환경,구름과환경,BT055_BAT04_KH_M,"6,900","12,500","24,900",5,23,,,,
1755653220,8.80031E+12,WP14303,BA5FMATL101TA4XL,워크업이천(3PL),[사입]구름과환경,구름과환경,BT211_나침판맨투맨_TA_4XL,"7,100","10,700","17,800",5,477,,,,
1755653219,8.80031E+12,WP14304,BA5FMATL101TA3XL,워크업이천(3PL),[사입]구름과환경,구름과환경,BT211_나침판맨투맨_TA_3XL,"7,100","10,700","17,800",5,606,,,,
1755653218,8.80031E+12,WP14305,BA5FMATL101TA2XL,워크업이천(3PL),[사입]구름과환경,구름과환경,BT211_나침판맨투맨_TA_2XL,"7,100","10,700","17,800",5,515,,,,
1755653217,8.80031E+12,WP14306,BA5FMATL101TA0XL,워크업이천(3PL),[사입]구름과환경,구름과환경,BT211_나침판맨투맨_TA_XL,"7,100","10,700","17,800",5,454,,,,
1755653216,8.80031E+12,WP14307,BA5FMATL101TA00L,워크업이천(3PL),[사입]구름과환경,구름과환경,BT211_나침판맨투맨_TA_L,"7,100","10,700","17,800",5,529,,,,
1755653215,8.80031E+12,WP14308,BA5FMATL101TA00M,워크업이천(3PL),[사입]구름과환경,구름과환경,BT211_나침판맨투맨_TA_M,"7,100","10,700","17,800",5,582,,,,
1755653214,8.80031E+12,WP14309,BA5FMATL101KH4XL,워크업이천(3PL),[사입]구름과환경,구름과환경,BT211_나침판맨투맨_KH_4XL,"7,100","10,700","17,800",5,431,,,,
1755653213,8.80031E+12,WP14310,BA5FMATL101KH3XL,워크업이천(3PL),[사입]구름과환경,구름과환경,BT211_나침판맨투맨_KH_3XL,"7,100","10,700","17,800",5,591,,,,
1755653212,8.80031E+12,WP14311,BA5FMATL101KH2XL,워크업이천(3PL),[사입]구름과환경,구름과환경,BT211_나침판맨투맨_KH_2XL,"7,100","10,700","17,800",5,548,,,,
1755653211,8.80031E+12,WP14312,BA5FMATL101KH0XL,워크업이천(3PL),[사입]구름과환경,구름과환경,BT211_나침판맨투맨_KH_XL,"7,100","10,700","17,800",5,459,,,,
1755653210,8.80031E+12,WP14313,BA5FMATL101KH00L,워크업이천(3PL),[사입]구름과환경,구름과환경,BT211_나침판맨투맨_KH_L,"7,100","10,700","17,800",5,554,,,,
1755653209,8.80031E+12,WP14314,BA5FMATL101KH00M,워크업이천(3PL),[사입]구름과환경,구름과환경,BT211_나침판맨투맨_KH_M,"7,100","10,700","17,800",5,624,,,,
1755653208,8.80031E+12,WP14315,BA5FMATL101BK4XL,워크업이천(3PL),[사입]구름과환경,구름과환경,BT211_나침판맨투맨_BK_4XL,"7,100","10,700","17,800",5,386,,,,
1755653207,8.80031E+12,WP14316,BA5FMATL101BK3XL,워크업이천(3PL),[사입]구름과환경,구름과환경,BT211_나침판맨투맨_BK_3XL,"7,100","10,700","17,800",5,443,,,,
1755653206,8.80031E+12,WP14317,BA5FMATL101BK2XL,워크업이천(3PL),[사입]구름과환경,구름과환경,BT211_나침판맨투맨_BK_2XL,"7,100","10,700","17,800",5,146,,,,
1755653205,8.80031E+12,WP14318,BA5FMATL101BK0XL,워크업이천(3PL),[사입]구름과환경,구름과환경,BT211_나침판맨투맨_BK_XL,"7,100","10,700","17,800",5,176,,,,
1755653204,8.80031E+12,WP14319,BA5FMATL101BK00L,워크업이천(3PL),[사입]구름과환경,구름과환경,BT211_나침판맨투맨_BK_L,"7,100","10,700","17,800",5,145,,,,
1755653203,8.80031E+12,WP14320,BA5FMATL101BK00M,워크업이천(3PL),[사입]구름과환경,구름과환경,BT211_나침판맨투맨_BK_M,"7,100","10,700","17,800",5,514,,,,
1755503555,8.80959E+12,WP14297,,씨에이치디코리아(퓨리트),,퓨리트,퓨리트 엔지니어 절연 장갑 400V S,"2,200","2,700","3,900",10,-471,30켤레 이상 주문 시 배송비무료 [일반용/동계용 혼합 가능],,,
1755503554,8.80959E+12,WP14298,,씨에이치디코리아(퓨리트),,퓨리트,퓨리트 엔지니어 절연 장갑 400V M,"2,200","2,700","3,900",10,"-1,551",30켤레 이상 주문 시 배송비무료 [일반용/동계용 혼합 가능],,,
1755503553,8.80959E+12,WP14299,,씨에이치디코리아(퓨리트),,퓨리트,퓨리트 엔지니어 절연 장갑 400V L,"2,200","2,700","3,900",10,"-1,630",30켤레 이상 주문 시 배송비무료 [일반용/동계용 혼합 가능],,,
1755503552,8.80959E+12,WP14300,,씨에이치디코리아(퓨리트),,퓨리트,퓨리트 엔지니어 절연 장갑 400V S (동계용),"3,500","4,100","5,900",10,-710,30켤레 이상 주문 시 배송비무료 [일반용/동계용 혼합 가능],,,
1755503551,8.80959E+12,WP14301,,씨에이치디코리아(퓨리트),,퓨리트,퓨리트 엔지니어 절연 장갑 400V M (동계용),"3,500","4,100","5,900",10,"-2,440",30켤레 이상 주문 시 배송비무료 [일반용/동계용 혼합 가능],,,
1755503550,8.80959E+12,WP14302,,씨에이치디코리아(퓨리트),,퓨리트,퓨리트 엔지니어 절연 장갑 400V L (동계용),"3,500","4,100","5,900",10,"-2,270",30켤레 이상 주문 시 배송비무료 [일반용/동계용 혼합 가능],,,
1755503422,8.80031E+12,WP14275,KT5WMAPT706BK3XL,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAPT706_켄타 경량패딩팬츠_BK_3XL(38),"15,000","19,400","29,900",5,101,,,,
1755503421,8.80031E+12,WP14276,KT5WMAPT706BK2XL,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAPT706_켄타 경량패딩팬츠_BK_2XL(36),"15,000","19,400","29,900",5,"1,145",,,,
1755503420,8.80031E+12,WP14277,KT5WMAPT706BK0XL,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAPT706_켄타 경량패딩팬츠_BK_XL(34),"15,000","19,400","29,900",5,"2,408",,,,
1755503419,8.80031E+12,WP14278,KT5WMAPT706BK00L,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAPT706_켄타 경량패딩팬츠_BK_L(32),"15,000","19,400","29,900",5,"2,284",,,,
1755503418,8.80031E+12,WP14279,KT5WMAPT706BK00M,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAPT706_켄타 경량패딩팬츠_BK_M(30),"15,000","19,400","29,900",5,648,,,,
1755503417,8.80031E+12,WP14280,KT5WMAPT706KH3XL,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAPT706_켄타 경량패딩팬츠_KH_3XL(38),"15,000","19,400","29,900",5,148,,,,
1755503416,8.80031E+12,WP14281,KT5WMAPT706KH2XL,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAPT706_켄타 경량패딩팬츠_KH_2XL(36),"15,000","19,400","29,900",5,"1,210",,,,
1755503415,8.80031E+12,WP14282,KT5WMAPT706KH0XL,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAPT706_켄타 경량패딩팬츠_KH_XL(34),"15,000","19,400","29,900",5,"2,145",,,,
1755503414,8.80031E+12,WP14283,KT5WMAPT706KH00L,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAPT706_켄타 경량패딩팬츠_KH_L(32),"15,000","19,400","29,900",5,"2,045",,,,
1755503413,8.80031E+12,WP14284,KT5WMAPT706KH00M,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAPT706_켄타 경량패딩팬츠_KH_M(30),"15,000","19,400","29,900",5,656,,,,
1755503412,8.80031E+12,WP14285,KT5WMAJP705BK4XL,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAJP705_켄타 경량패딩자켓_BK_4XL,"13,200","17,300","26,900",5,6,,일시품절,,
1755503411,8.80031E+12,WP14286,KT5WMAJP705BK3XL,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAJP705_켄타 경량패딩자켓_BK_3XL,"13,200","17,300","26,900",5,0,,일시품절,,
1755503410,8.80031E+12,WP14287,KT5WMAJP705BK2XL,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAJP705_켄타 경량패딩자켓_BK_2XL,"13,200","17,300","26,900",5,700,,,,
1755503409,8.80031E+12,WP14288,KT5WMAJP705BK0XL,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAJP705_켄타 경량패딩자켓_BK_XL,"13,200","17,300","26,900",5,"2,013",,,,
1755503408,8.80031E+12,WP14289,KT5WMAJP705BK00L,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAJP705_켄타 경량패딩자켓_BK_L,"13,200","17,300","26,900",5,"1,523",,,,
1755503407,8.80031E+12,WP14290,KT5WMAJP705BK00M,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAJP705_켄타 경량패딩자켓_BK_M,"13,200","17,300","26,900",5,551,,,,
1755503406,8.80031E+12,WP14291,KT5WMAJP705KH4XL,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAJP705_켄타 경량패딩자켓_KH_4XL,"13,200","17,300","26,900",5,0,,,,
1755503405,8.80031E+12,WP14292,KT5WMAJP705KH3XL,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAJP705_켄타 경량패딩자켓_KH_3XL,"13,200","17,300","26,900",5,83,,,,
1755503404,8.80031E+12,WP14293,KT5WMAJP705KH2XL,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAJP705_켄타 경량패딩자켓_KH_2XL,"13,200","17,300","26,900",5,857,,,,
1755503403,8.80031E+12,WP14294,KT5WMAJP705KH0XL,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAJP705_켄타 경량패딩자켓_KH_XL,"13,200","17,300","26,900",5,"1,950",,,,
1755503402,8.80031E+12,WP14295,KT5WMAJP705KH00L,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAJP705_켄타 경량패딩자켓_KH_L,"13,200","17,300","26,900",5,"1,795",,,,
1755503401,8.80031E+12,WP14296,KT5WMAJP705KH00M,워크업이천(3PL),[사입]더가온,워크업본사(자작동창고),KT5WMAJP705_켄타 경량패딩자켓_KH_M,"13,200","17,300","26,900",5,608,,,,
1755500621,8.8003E+12,WP14321,BA5FMAPT101TA40N,워크업이천(3PL),[사입]구름과환경,구름과환경,BP188_626#_TA_40,"11,880","15,500","25,800",5,69,,,,
1755500620,8.8003E+12,WP14322,BA5FMAPT101TA38N,워크업이천(3PL),[사입]구름과환경,구름과환경,BP188_626#_TA_38,"11,880","15,500","25,800",5,0,,,,
1755500619,8.8003E+12,WP14323,BA5FMAPT101TA36N,워크업이천(3PL),[사입]구름과환경,구름과환경,BP188_626#_TA_36,"11,880","15,500","25,800",5,280,,,,
1755500618,8.8003E+12,WP14324,BA5FMAPT101TA34N,워크업이천(3PL),[사입]구름과환경,구름과환경,BP188_626#_TA_34,"11,880","15,500","25,800",5,364,,,,
1755500617,8.8003E+12,WP14325,BA5FMAPT101TA32N,워크업이천(3PL),[사입]구름과환경,구름과환경,BP188_626#_TA_32,"11,880","15,500","25,800",5,358,,,,
1755500616,8.8003E+12,WP14326,BA5FMAPT101TA30N,워크업이천(3PL),[사입]구름과환경,구름과환경,BP188_626#_TA_30,"11,880","15,500","25,800",5,191,,,,
1755500615,8.8003E+12,WP14327,BA5FMAPT101GY40N,워크업이천(3PL),[사입]구름과환경,구름과환경,BP188_626#_GR_40,"11,880","15,500","25,800",5,79,,,,
1755500614,8.8003E+12,WP14328,BA5FMAPT101GY38N,워크업이천(3PL),[사입]구름과환경,구름과환경,BP188_626#_GR_38,"11,880","15,500","25,800",5,6,,,,
1755500613,8.8003E+12,WP14329,BA5FMAPT101GY36N,워크업이천(3PL),[사입]구름과환경,구름과환경,BP188_626#_GR_36,"11,880","15,500","25,800",5,299,,,,
1755500612,8.8003E+12,WP14330,BA5FMAPT101GY34N,워크업이천(3PL),[사입]구름과환경,구름과환경,BP188_626#_GR_34,"11,880","15,500","25,800",5,384,,,,
1755500611,8.8003E+12,WP14331,BA5FMAPT101GY32N,워크업이천(3PL),[사입]구름과환경,구름과환경,BP188_626#_GR_32,"11,880","15,500","25,800",5,378,,,,
1755500610,8.8003E+12,WP14332,BA5FMAPT101GY30N,워크업이천(3PL),[사입]구름과환경,구름과환경,BP188_626#_GR_30,"11,880","15,500","25,800",5,206,,,,
1755500609,8.8003E+12,WP14333,BA5FMAPT101BK40N,워크업이천(3PL),[사입]구름과환경,구름과환경,BP188_626#_BK_40,"11,880","15,500","25,800",5,38,,,,
1755500608,8.8003E+12,WP14334,BA5FMAPT101BK38N,워크업이천(3PL),[사입]구름과환경,구름과환경,BP188_626#_BK_38,"11,880","15,500","25,800",5,0,,,,
1755500607,8.8003E+12,WP14335,BA5FMAPT101BK36N,워크업이천(3PL),[사입]구름과환경,구름과환경,BP188_626#_BK_36,"11,880","15,500","25,800",5,234,,,,
1755500606,8.8003E+12,WP14336,BA5FMAPT101BK34N,워크업이천(3PL),[사입]구름과환경,구름과환경,BP188_626#_BK_34,"11,880","15,500","25,800",5,264,,,,
1755500605,8.8003E+12,WP14337,BA5FMAPT101BK32N,워크업이천(3PL),[사입]구름과환경,구름과환경,BP188_626#_BK_32,"11,880","15,500","25,800",5,263,,,,
1755500604,8.8003E+12,WP14338,BA5FMAPT101BK30N,워크업이천(3PL),[사입]구름과환경,구름과환경,BP188_626#_BK_30,"11,880","15,500","25,800",5,141,,,,
1755047316,8.80031E+12,WP14265,,워크업이천(3PL),[사입]한국오자끼상사(주),워크업본사(자작동창고),WU5XUPT902 초발수 레인하의_NY_3XL,"1,970","2,500","3,900",10,190,,,,
1755047315,8.80031E+12,WP14266,,워크업이천(3PL),[사입]한국오자끼상사(주),워크업본사(자작동창고),WU5XUPT902 초발수 레인하의_NY_2XL,"1,970","2,500","3,900",10,"1,750",,,,
1755047314,8.80031E+12,WP14267,,워크업이천(3PL),[사입]한국오자끼상사(주),워크업본사(자작동창고),WU5XUPT902 초발수 레인하의_NY_XL,"1,970","2,500","3,900",10,"2,195",,,,
1755047313,8.80031E+12,WP14268,,워크업이천(3PL),[사입]한국오자끼상사(주),워크업본사(자작동창고),WU5XUPT902 초발수 레인하의_NY_L,"1,970","2,500","3,900",10,"1,710",,,,
1755047312,8.80031E+12,WP14269,,워크업이천(3PL),[사입]한국오자끼상사(주),워크업본사(자작동창고),WU5XUPT902 초발수 레인하의_NY_M,"1,970","2,500","3,900",10,210,,,,
1755047311,8.80031E+12,WP14270,,워크업이천(3PL),[사입]한국오자끼상사(주),워크업본사(자작동창고),WU5XUPT902 초발수 레인하의_BK_3XL,"1,970","2,500","3,900",10,50,,,,
1755047310,8.80031E+12,WP14271,,워크업이천(3PL),[사입]한국오자끼상사(주),워크업본사(자작동창고),WU5XUPT902 초발수 레인하의_BK_2XL,"1,970","2,500","3,900",10,"1,565",,,,
1755047309,8.80031E+12,WP14272,,워크업이천(3PL),[사입]한국오자끼상사(주),워크업본사(자작동창고),WU5XUPT902 초발수 레인하의_BK_XL,"1,970","2,500","3,900",10,"2,000",,,,
1755047308,8.80031E+12,WP14273,,워크업이천(3PL),[사입]한국오자끼상사(주),워크업본사(자작동창고),WU5XUPT902 초발수 레인하의_BK_L,"1,970","2,500","3,900",10,"1,469",,,,
1755047307,8.80031E+12,WP14274,,워크업이천(3PL),[사입]한국오자끼상사(주),워크업본사(자작동창고),WU5XUPT902 초발수 레인하의_BK_M,"1,970","2,500","3,900",10,100,,,,
1755047306,8.80031E+12,WP14255,,워크업이천(3PL),[사입]한국오자끼상사(주),워크업본사(자작동창고),WU5XUAJP901 초발수 레인상의_NY_3XL,"2,480","3,200","4,900",10,60,,,,
1755047305,8.80031E+12,WP14256,,워크업이천(3PL),[사입]한국오자끼상사(주),워크업본사(자작동창고),WU5XUAJP901 초발수 레인상의_NY_2XL,"2,480","3,200","4,900",10,"1,705",,,,
1755047304,8.80031E+12,WP14257,,워크업이천(3PL),[사입]한국오자끼상사(주),워크업본사(자작동창고),WU5XUAJP901 초발수 레인상의_NY_XL,"2,480","3,200","4,900",10,"2,250",,,,
1755047303,8.80031E+12,WP14258,,워크업이천(3PL),[사입]한국오자끼상사(주),워크업본사(자작동창고),WU5XUAJP901 초발수 레인상의_NY_L,"2,480","3,200","4,900",10,"1,660",,,,
1755047302,8.80031E+12,WP14259,,워크업이천(3PL),[사입]한국오자끼상사(주),워크업본사(자작동창고),WU5XUAJP901 초발수 레인상의_NY_M,"2,480","3,200","4,900",10,240,,,,
